index,symbol,nr,timestamp,open,high,low,close,volume,release_script
535682,USB,535683,1/13/2017 14:30,51.64,51.74,51.55,51.6,72600,1/15/2017 9:00
535683,USB,535684,1/13/2017 14:30,51.695,51.73,51.6898,51.72,112700,1/15/2017 9:00
535684,USB,535685,1/13/2017 14:30,51.71,51.71,51.71,51.71,108600,1/15/2017 9:00
535685,USB,535686,1/13/2017 14:31,51.74,51.755,51.74,51.755,31500,1/15/2017 9:00
535686,USB,535687,1/13/2017 14:31,51.74,51.76,51.72,51.755,25700,1/15/2017 9:00
535687,USB,535688,1/13/2017 14:31,51.74,51.76,51.72,51.76,45800,1/15/2017 9:00
535688,USB,535689,1/13/2017 14:32,51.77,51.79,51.7311,51.755,13800,1/15/2017 9:00
535689,USB,535690,1/13/2017 14:32,51.79,51.79,51.7311,51.755,12000,1/15/2017 9:00
535690,USB,535691,1/13/2017 14:33,51.77,51.77,51.73,51.76,29300,1/15/2017 9:00
535691,USB,535692,1/13/2017 14:33,51.75,51.77,51.72,51.72,34300,1/15/2017 9:00
535692,USB,535693,1/13/2017 14:33,51.77,51.77,51.72,51.74,34700,1/15/2017 9:00
535693,USB,535694,1/13/2017 14:34,51.75,51.84,51.75,51.79,98900,1/15/2017 9:00
535694,USB,535695,1/13/2017 14:34,51.75,51.81,51.75,51.76,93200,1/15/2017 9:00
535695,USB,535696,1/13/2017 14:34,51.75,51.84,51.75,51.79,93500,1/15/2017 9:00
535696,USB,535697,1/13/2017 14:35,51.785,51.88,51.78,51.86,104400,1/15/2017 9:00
535697,USB,535698,1/13/2017 14:36,51.87,51.87,51.78,51.805,41600,1/15/2017 9:00
535698,USB,535699,1/13/2017 14:36,51.87,51.87,51.78,51.8,40300,1/15/2017 9:00
535699,USB,535700,1/13/2017 14:37,51.81,51.86,51.81,51.86,129000,1/15/2017 9:00
535700,USB,535701,1/13/2017 14:37,51.81,51.85,51.81,51.85,123200,1/15/2017 9:00
535701,USB,535702,1/13/2017 14:37,51.81,51.86,51.81,51.86,127400,1/15/2017 9:00
535702,USB,535703,1/13/2017 14:38,51.86,51.91,51.8545,51.87,47700,1/15/2017 9:00
535703,USB,535704,1/13/2017 14:38,51.8601,51.91,51.86,51.87,47400,1/15/2017 9:00
535704,USB,535705,1/13/2017 14:38,51.86,51.91,51.86,51.87,53300,1/15/2017 9:00
535705,USB,535706,1/13/2017 14:39,51.8789,51.88,51.83,51.86,14700,1/15/2017 9:00
535706,USB,535707,1/13/2017 14:39,51.88,51.88,51.83,51.86,14500,1/15/2017 9:00
535707,USB,535708,1/13/2017 14:40,51.87,51.99,51.87,51.99,38900,1/15/2017 9:00
535708,USB,535709,1/13/2017 14:41,51.99,51.99,51.92,51.96,67900,1/15/2017 9:00
535709,USB,535710,1/13/2017 14:42,51.95,51.99,51.95,51.98,17300,1/15/2017 9:00
535710,USB,535711,1/13/2017 14:43,51.98,51.99,51.96,51.98,20200,1/15/2017 9:00
535711,USB,535712,1/13/2017 14:44,51.98,51.99,51.97,51.99,146800,1/15/2017 9:00
535712,USB,535713,1/13/2017 14:44,51.979,52,51.96,51.99,18700,1/15/2017 9:00
535713,USB,535714,1/13/2017 14:45,52,52.03,51.99,52.03,178400,1/15/2017 9:00
535714,USB,535715,1/13/2017 14:45,52,52.03,51.99,52.02,151100,1/15/2017 9:00
535715,USB,535716,1/13/2017 14:45,52.01,52.03,51.99,52.02,50600,1/15/2017 9:00
535716,USB,535717,1/13/2017 14:46,52.04,52.095,52.02,52.09,76500,1/15/2017 9:00
