ticker,year,quarter,date,time,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range
NWSA,2016,3,11/7/2016,5:00 PM,0.185673,0.133046,0.126113,0.566206,0.25747,0.781194,0.29664,0,0.518433,0.67984,0.803265,0.683051,0.636175
NWSA,2016,2,8/8/2016,4:30 PM,0.450793,0.133993,0.104443,0.572198,0.510825,0.777188,0.213846,0,0.539667,0.647297,0.897208,0.815723,0.634503
NWSA,2016,1,11/5/2015,5:30 PM,0.190107,0.134704,0.128619,0.558259,0.24284,0.71187,0,0.077191,0.507401,0.604209,0.899397,0.699862,0.542571
NWSA,2015,4,8/12/2015,6:00 PM,0.44167,0.128729,0.117049,0.576828,0.241047,0.764483,0.460675,0,0.467136,0.806689,0.886092,0.84303,0.584949
NWSA,2015,3,5/5/2015,4:30 PM,0.445217,0.140936,0.133077,0.570797,0.23089,0.674785,0.211861,0,0.530052,0.568914,0.871778,0.758434,0.439301
NWSA,2015,2,2/5/2015,4:30 PM,0.18061,0.125176,0.136414,0.562524,0.244099,0.751032,0.66129,0,0.623292,0.64981,0.849427,0.807497,0.482355
NWSA,2015,1,11/5/2014,5:30 PM,0.432045,0.141237,0.128831,0.569737,0.254113,0.684954,0,4.00E-06,0.444406,0.75952,0.885816,0.772771,0.496888
NWSA,2014,4,8/7/2014,5:30 PM,0.441353,0.135413,0.128655,0.552853,0.472218,0.787836,0,4.00E-06,0.613272,0.782794,0.904905,0.85564,0.575955
NWSA,2014,3,5/8/2014,5:30 PM,0.168606,0.131042,0.128609,0.561098,0.237753,0.797349,0.021619,0,0.681361,0.699486,0.811806,0.853717,0.407399
NWSA,2014,2,2/6/2014,8:30 AM,0.190861,0.432247,0.138533,0.557242,0.512705,0.842981,0.03695,0,0.613391,0.788792,0.926526,0.907386,0.666661
NWSA,2014,1,11/11/2013,4:30 PM,0.190016,0.139105,0.110472,0.554507,0.251327,0.771074,0.303745,0,0.65605,0.677748,0.891554,0.86875,0.468258
NWSA,2013,3,5/8/2013,4:30 PM,0.160374,0.175265,0.144679,0.560158,0.494452,0.830721,0,0.00531,0.570627,0.631258,0.899398,0.870835,0.610117
NWSA,2013,2,2/6/2013,4:30 PM,0.163452,0.182777,0.156062,0.572735,0.506525,0.817204,0.16358,0,0.563715,0.640159,0.911706,0.870781,0.647477
NWSA,2013,1,11/6/2012,4:30 PM,0.160905,0.168833,0.152565,0.575304,0.204878,0.766398,0.504582,0,0.56196,0.664963,0.89303,0.851966,0.645362
NWSA,2012,4,8/8/2012,4:30 PM,0.154234,0.154375,0.167409,0.563525,0.493561,0.801712,0,0.039414,0.496573,0.650107,0.85204,0.85104,0.697798
NWSA,2012,3,5/9/2012,4:30 PM,0.166554,0.161185,0.171236,0.570424,0.206169,0.788959,0.156703,0,0.47934,0.68556,0.822492,0.844536,0.645613
NWSA,2012,2,2/8/2012,4:30 PM,0.165563,0.180019,0.173241,0.569799,0.467641,0.829647,0,2.90E-05,0.548575,0.703259,0.862691,0.863177,0.665638
NWSA,2012,1,11/2/2011,4:30 PM,0.15875,0.157224,0.152057,0.577952,0.205207,0,0,0.70865,0.433266,0.679003,0.883672,0.871603,0.589867
NWSA,2011,4,8/10/2011,4:30 PM,0.192143,0.154681,0.124454,0.564987,0.189273,0.840343,0.022263,0,0.574095,0.767164,0.96209,0.909086,0.558248
NWSA,2011,3,5/4/2011,4:30 PM,0.168039,0.16962,0.141094,0.567374,0.520229,0.855239,0,4.00E-06,0.501141,0.69898,0.892135,0.875603,0.65932
NWSA,2011,2,2/2/2014,4:30 PM,0.167999,0.458539,0.150616,0.56752,0.513151,0,0,0.737039,0.361755,0.651377,0.84127,0.801312,0.733067
NWSA,2011,1,11/3/2010,4:30 PM,0.150751,0.156505,0.130441,0.590674,0.21178,0.740466,0,0.019298,0.477429,0.70424,0.893546,0.872941,0.750184
NWSA,2010,4,8/4/2010,4:30 PM,0.158931,0.166806,0.142796,0.568511,0.498208,0.813874,0.339679,0,0.49532,0.708726,0.925156,0.912667,0.630909
NWSA,2010,2,2/2/2010,4:30 PM,0.17764,0.177433,0.477605,0.53958,0.225938,0.819363,0.295285,0,0.54104,0.72808,0.862708,0.749336,0.785774
NWSA,2010,1,11/4/2008,4:30 PM,0.146215,0.143787,0.131676,0.561676,0.474546,0.514627,0.016815,0,0.460425,0.732447,0.912141,0.940797,0.657062
NWSA,2009,4,8/5/2009,4:30 PM,0.164858,0.232556,0.170157,0.194669,0.495617,0,0,0.450871,0.490607,0.754603,0.94198,0.896796,0.75793
NWSA,2009,3,5/6/2009,4:30 PM,0.152073,0.18077,0.118764,0.552119,0.572125,0,0,0.716866,0.486537,0.773429,0.873279,0.885816,0.728214
NWSA,2009,2,2/5/2009,4:30 PM,0.171972,0.174892,0.137602,0.554098,0.562393,0,0,0.688035,0.310951,0.660463,0.736531,0.705137,0.71007
NWSA,2009,1,11/5/2008,4:30 PM,0.155922,0.145003,0.1551,0.254573,0.499849,0.789434,0.172801,0,0.459274,0.686467,0.919439,0.900668,0.676083
NWSA,2008,4,8/5/2008,4:30 PM,0.156856,0.145339,0.134683,0.582914,0.227393,0.665842,6.20E-05,0,0.576804,0.832393,0.958309,0.921498,0.744279
NWSA,2008,3,5/7/2008,4:30 PM,0.143118,0.194259,0.156673,0.26572,0.206898,0.646278,0,0.005301,0.609552,0.7727,0.954601,0.949887,0.727179
NWSA,2008,2,2/4/2008,4:30 PM,0.164224,0.169116,0.111668,0.630363,0.164243,0.61621,0.167416,0,0.558591,0.807166,0.97544,0.96415,0.663664
NWSA,2008,1,11/7/2007,4:30 PM,0.176592,0.168875,0.139632,0.576531,0.174928,0.753491,0,0.141405,0.647357,0.799638,0.966661,0.927426,0.728858
NWSA,2007,4,8/8/2007,4:30 PM,0.157195,0.150066,0.106849,0.583275,0.208807,0.685018,0,0.612747,0.613847,0.646504,0.976723,0.969266,0.543732
NWSA,2007,3,5/9/2007,8:30 AM,0.185953,0.162239,0.124667,0.554129,0.251287,0.753028,0,0.300528,0.638409,0.675115,0.978382,0.980337,0.60464
NWSA,2007,2,2/7/2007,8:30 AM,0.164835,0.452814,0.115902,0.58048,0.230502,0.66007,0,0.418953,0.762559,0.820838,0.983512,0.97506,0.638315
NWSA,2007,1,11/8/2006,4:30 PM,0.132245,0.448424,0.154542,0.584645,0.535007,0.62608,0,0.308688,0.540868,0.775562,0.925178,0.957466,0.623404
AMAT,2016,4,11/17/2016,4:30 PM,0.151781,0.088522,0.099581,0.576741,0.259569,0.672445,0.109133,0,0.456631,0.730513,0.818302,0.744515,0.475238
AMAT,2016,3,8/18/2016,4:30 PM,0.150219,0.102765,0.10469,0.584545,0.240778,0.664112,0.082705,0,0.419922,0.798273,0.830864,0.86308,0.410137
AMAT,2016,2,5/19/2016,4:30 PM,0.154044,0.087116,0.114374,0.589895,0.22919,0.678645,0,0.494714,0.52394,0.696377,0.779184,0.721103,0.456858
AMAT,2016,1,2/18/2016,4:30 PM,0.173468,0.114499,0.134022,0.522508,0.25872,0.747294,0,0.334745,0.536432,0.795743,0.920882,0.878703,0.494867
AMAT,2015,4,11/12/2015,4:30 PM,0.174528,0.125984,0.124929,0.533256,0.257523,0.706797,0,0.222802,0.520358,0.817707,0.923681,0.824391,0.594752
AMAT,2015,3,8/13/2015,4:30 PM,0.16603,0.12928,0.140777,0.513618,0.286155,0.661044,0,0.339727,0.479167,0.792443,0.861217,0.770503,0.564855
AMAT,2015,2,5/14/2015,4:30 PM,0.162202,0.124697,0.122215,0.550693,0.253744,0,0,0.770435,0.554183,0.795951,0.92436,0.876241,0.548868
AMAT,2015,1,2/11/2015,4:30 PM,0.150074,0.130651,0.146345,0.553865,0.254514,0.726857,0,0.344913,0.551614,0.74142,0.834168,0.774973,0.461074
AMAT,2014,4,11/13/2014,4:30 PM,0.153698,0.121955,0.136655,0.583405,0.21851,0.707673,0,0.443698,0.502339,0.702268,0.809478,0.707409,0.586146
AMAT,2014,3,8/14/2014,4:30 PM,0.152997,0.124412,0.153552,0.543663,0.503084,0.666603,0,0.131833,0.599106,0.755309,0.863928,0.706242,0.588946
AMAT,2014,2,5/15/2014,4:30 PM,0.146544,0.113776,0.113564,0.578265,0.250097,0.686396,0,0.263589,0.525753,0.885293,0.780557,0.73826,0.617571
AMAT,2014,1,2/12/2014,4:30 PM,0.137682,0.0965,0.119058,0.581984,0.231281,0.626128,0,0,0.509315,0.803852,0.862791,0.69828,0.552114
AMAT,2013,4,11/14/2013,4:30 PM,0.150718,0.104559,0.114957,0.578995,0.477135,0.76768,0,0.001539,0.535237,0.849829,0.735193,0.752074,0.514263
AMAT,2013,3,8/15/2013,4:30 PM,0.139647,0.12789,0.117496,0.604587,0.218859,0.681677,0,0.011449,0.501069,0.937355,0.869989,0.891361,0.730244
AMAT,2013,2,5/16/2013,4:30 PM,0.171625,0.122709,0.134533,0.554296,0.281568,0.609445,0,0.324809,0.366471,0.847486,0.820097,0.862434,0.626603
AMAT,2013,1,2/13/2013,4:30 PM,0.165747,0.12889,0.134007,0.556852,0.251688,0.502543,0,0.407813,0.430352,0.85103,0.766124,0.827049,0.587972
AMAT,2012,4,11/15/2012,4:30 PM,0.153183,0.131006,0.137787,0.598915,0.243503,0.711894,0,0.024884,0.462484,0.709326,0.730532,0.861514,0.495933
AMAT,2012,3,8/15/2012,4:30 PM,0.154015,0.137871,0.150381,0.572959,0.268346,0.710744,0,0.241865,0.610094,0.674628,0.878832,0.858577,0.533131
AMAT,2012,2,5/17/2012,4:30 PM,0.150452,0.137089,0.155938,0.549959,0.267251,0.742974,0,0.469947,0.570166,0.651282,0.827018,0.87413,0.435852
AMAT,2012,1,2/16/2012,4:30 PM,0.16033,0.130662,0.445715,0.231938,0.279837,0.72311,0,0.282224,0.592006,0.705371,0.854319,0.889328,0.470139
AMAT,2011,4,11/16/2011,4:30 PM,0.158486,0.127033,0.152596,0.542966,0.274161,0.749672,0,0.023284,0.611497,0.669027,0.870391,0.807965,0.547789
AMAT,2011,3,8/24/2011,4:30 PM,0.170854,0.145213,0.135698,0.551988,0.294534,0.695699,0,0.097402,0.572121,0.789784,0.886462,0.865822,0.600397
AMAT,2011,2,5/24/2011,4:30 PM,0.154889,0.122545,0.154098,0.561148,0.260769,0.746951,0,0.383331,0.613093,0.770006,0.889272,0.882214,0.589865
AMAT,2011,1,2/24/2011,4:30 PM,0.148163,0.118683,0.135624,0.576189,0.28374,0.784072,0,0.120575,0.640741,0.798504,0.854524,0.824531,0.61567
AMAT,2010,2,5/19/2010,4:30 PM,0.186822,0.139758,0.147183,0.222569,0.287214,0.778773,0,0.355863,0.647484,0.780919,0.933615,0.881883,0.632579
AMAT,2010,1,2/17/2010,4:30 PM,0.140469,0.109588,0.140094,0.555188,0.25371,0.707821,0,0.185267,0.509563,0.828635,0.789248,0.824403,0.566523
AMAT,2009,4,11/11/2009,5:00 PM,0.166952,0.154649,0.135191,0.257646,0.242953,0.782843,0,0.000478,0.552498,0.82192,0.898515,0.801992,0.63728
AMAT,2009,3,8/11/2009,4:30 PM,0.17842,0.14211,0.16121,0.568219,0.282196,0.693364,0,0.05043,0.596747,0.775284,0.910363,0.854248,0.589947
AMAT,2009,2,5/12/2009,4:30 PM,0.187795,0.13658,0.151927,0.220704,0.293628,0.778778,0,0.105974,0.583132,0.820498,0.901085,0.842197,0.693465
AMAT,2009,1,2/10/2009,4:30 PM,0.169497,0.110124,0.165301,0.564475,0.293508,0.744724,0,0.119587,0.560465,0.828805,0.883557,0.875201,0.588584
AMAT,2008,3,11/12/2008,4:30 PM,0.163713,0.139748,0.146083,0.52525,0.283989,0.757489,0,0,0.546011,0.815737,0.855686,0.797565,0.599639
AMAT,2008,2,5/13/2008,4:30 PM,0.128774,0.109314,0.124241,0.574225,0.239131,0.686271,0,0.23915,0.474326,0.934766,0.901192,0.854993,0.732037
AMAT,2008,1,2/12/2008,4:30 PM,0.155383,0.103959,0.125414,0.58425,0.267393,0.709228,0,0.178832,0.527249,0.779311,0.822349,0.820375,0.546472
AMAT,2007,4,11/14/2007,4:30 PM,0.155408,0.10626,0.104627,0.61378,0.252837,0.724497,0,0.048895,0.567072,0.805425,0.885082,0.849539,0.632062
AMAT,2007,3,8/14/2007,4:30 PM,0.180347,0.146061,0.129642,0.540836,0.277827,0.67217,0,0.169168,0.564836,0.865096,0.91206,0.873656,0.733657
AMAT,2007,2,5/15/2007,4:30 PM,0.175557,0.142905,0.137209,0.555384,0.263304,0.708774,0,0.31937,0.599652,0.844727,0.923132,0.889113,0.734929
AMAT,2007,1,2/13/2007,4:30 PM,0.163015,0.121228,0.132803,0.594563,0.246647,0.693261,0,0.169129,0.639187,0.825862,0.919655,0.874431,0.658732
BRCD,2016,3,8/25/2016,5:30 PM,0.170267,0.09779,0.120765,0.600295,0.243703,0.742282,0,0.322665,0.557316,0.702974,0.888262,0.75425,0.536267
BRCD,2016,2,5/19/2016,5:30 AM,0.163237,0.122088,0.129293,0.604888,0.220821,0.81726,0,0.571815,0.620674,0.512211,0.860442,0.584607,0.529544
BRCD,2016,1,2/17/2016,5:30 AM,0.189251,0.142859,0.154806,0.569869,0.264401,0.751785,0,0.479199,0.492436,0.688411,0.938318,0.870404,0.572339
BRCD,2015,4,11/23/2015,5:30 AM,0.168497,0.111915,0.107977,0.616318,0.249117,0.772617,0,0.599071,0.53556,0.656157,0.864411,0.768733,0.503089
BRCD,2015,3,8/20/2015,5:30 AM,0.184862,0.131229,0.152915,0.553838,0.280266,0.721849,0,0.611795,0.521946,0.666239,0.922331,0.832761,0.505833
BRCD,2015,2,5/21/2015,5:30 AM,0.191801,0.129474,0.155932,0.217766,0.287613,0.724929,0,0.563104,0.489981,0.702662,0.918993,0.840624,0.518138
BRCD,2015,1,2/19/2015,5:30 AM,0.167942,0.112789,0.123613,0.631476,0.237318,0.756241,0,0.522321,0.500707,0.702343,0.912547,0.796334,0.546053
BRCD,2014,4,11/24/2014,5:30 AM,0.157732,0.102152,0.120578,0.63299,0.231764,0.792603,0,0.548918,0.478839,0.705,0.886491,0.714333,0.623059
BRCD,2014,3,8/21/2014,5:30 AM,0.171752,0.118822,0.110802,0.599821,0.23726,0,0,0.628018,0.512286,0.672088,0.883693,0.798285,0.495288
BRCD,2014,2,5/22/2014,5:30 AM,0.167862,0.108364,0.118079,0.620834,0.514876,0.81186,0,0.507973,0.473134,0.753959,0.904961,0.793739,0.644683
BRCD,2014,1,2/13/2014,5:30 AM,0.167101,0.121598,0.120633,0.62815,0.258282,0,0,0.677942,0.463741,0.700564,0.899989,0.796344,0.608769
BRCD,2013,4,11/18/2013,5:30 AM,0.185379,0.112323,0.143813,0.599503,0.237071,0.693779,0,0.490722,0.509646,0.813404,0.819175,0.83225,0.578277
BRCD,2013,3,8/13/2013,5:30 AM,0.194375,0.120292,0.15069,0.567689,0.260999,0.693652,0,0.444483,0.528756,0.745712,0.860528,0.838912,0.495121
BRCD,2013,2,5/16/2013,5:30 AM,0.191247,0.11742,0.144792,0.582478,0.253355,0.716506,0,0.500223,0.556063,0.701238,0.856446,0.831803,0.499786
BRCD,2013,1,2/14/2013,5:00 PM,0.181275,0.126271,0.140291,0.615245,0.493513,0.696749,0,0.549189,0.528113,0.74419,0.903683,0.852214,0.534239
BRCD,2012,4,11/19/2012,5:30 AM,0.199419,0.137454,0.15924,0.568528,0.250117,0.712537,0,0.406064,0.529511,0.804554,0.830899,0.837761,0.626207
BRCD,2012,3,8/16/2012,5:30 AM,0.193164,0.125485,0.151876,0.584052,0.237872,0.763737,0,0.471867,0.590094,0.762792,0.845705,0.909485,0.513555
BRCD,2012,2,5/17/2012,5:30 AM,0.218332,0.150908,0.152592,0.574846,0.253276,0.703065,0,0.593262,0.570951,0.742804,0.818631,0.846743,0.514119
BRCD,2012,1,2/21/2012,5:30 AM,0.200793,0.141603,0.146215,0.567509,0.237937,0.754001,0,0.599225,0.567143,0.77213,0.864062,0.893064,0.485597
BRCD,2011,4,11/21/2011,5:30 AM,0.17982,0.121199,0.148892,0.58343,0.240331,0.698985,0,0.503899,0.604015,0.71481,0.828889,0.861804,0.462315
BRCD,2011,3,8/18/2011,5:30 AM,0.199802,0.103479,0.144751,0.598748,0.485517,0.828435,0,0.551517,0.583252,0.799636,0.817726,0.824175,0.621778
BRCD,2011,2,5/19/2011,5:30 AM,0.231411,0.131013,0.128976,0.55199,0.255044,0.714964,0,0.55433,0.487619,0.705662,0.859342,0.875353,0.501992
BRCD,2011,1,2/17/2011,5:30 AM,0.19441,0.137952,0.134241,0.548788,0.247063,0.773775,0,0.528221,0.511539,0.758882,0.894845,0.886774,0.516787
BRCD,2010,4,11/22/2010,5:30 AM,0.191174,0.146572,0.122644,0.502203,0.259721,0.770567,0,0.512086,0.541081,0.64088,0.864408,0.621623,0.52913
BRCD,2010,3,8/18/2010,5:30 AM,0.19465,0.13324,0.120033,0.269729,0.248229,0.797111,0,0.231982,0.622321,0.787909,0.893602,0.697347,0.587242
BRCD,2010,2,5/20/2010,5:30 AM,0.177211,0.143756,0.137009,0.195741,0.538594,0.775878,0,0.627716,0.591376,0.66397,0.910385,0.77406,0.623719
BRCD,2010,1,2/22/2010,5:30 AM,0.16352,0.110321,0.124651,0.58057,0.2249,0.77646,0,0.601302,0.611129,0.831128,0.898011,0.79896,0.668047
BRCD,2009,4,11/24/2009,8:00 AM,0.168166,0.097738,0.125486,0.575011,0.222114,0.825334,0,0.549866,0.718986,0.839581,0.915758,0.916316,0.518318
BRCD,2009,3,8/20/2009,5:00 PM,0.177988,0.10963,0.120781,0.559098,0.248656,0.787934,0,0.235483,0.491782,0.747569,0.806954,0.779366,0.591694
BRCD,2009,2,5/21/2009,8:00 AM,0.191858,0.113862,0.133308,0.254843,0.251626,0.832107,0,0.561978,0.585168,0.802948,0.869659,0.811248,0.648162
BRCD,2009,1,2/19/2009,5:00 PM,0.14717,0.082383,0.116846,0.583576,0.262033,0.687837,0,0.350386,0.554941,0.809534,0.779045,0.661165,0.549757
BRCD,2008,4,11/20/2008,5:00 PM,0.161052,0.076119,0.09893,0.610047,0.271315,0.765218,0,0.411321,0.447645,0.748418,0.67969,0.659231,0.514024
BRCD,2008,3,8/13/2008,8:00 AM,0.202378,0.083809,0.112924,0.246657,0.292585,0.775349,0,0.510255,0.523461,0.679327,0.748779,0.559903,0.578414
BRCD,2008,2,5/14/2008,5:00 PM,0.17352,0.077324,0.099785,0.574844,0.525791,0.758281,0,0.390916,0.561514,0.662695,0.789335,0.616006,0.506607
BRCD,2008,1,2/14/2008,4:30 PM,0.154818,0.088738,0.106887,0.584346,0.533185,0.778383,0,0.40386,0.594648,0.720974,0.721579,0.569227,0.487254
BRCD,2007,4,11/29/2007,4:30 PM,0.147198,0.102236,0.102839,0.590875,0.517567,0.793747,0,0.234779,0.49092,0.65668,0.631391,0.572499,0.29002
BRCD,2007,3,8/23/2007,4:30 PM,0.173103,0.102142,0.115566,0.242015,0.329609,0.864644,0,0.458112,0.598432,0.710687,0.651295,0.46074,0.507143
BRCD,2007,2,5/31/2007,4:30 PM,0.165979,0.099501,0.138271,0.509659,0.551614,0.775735,0,0.627865,0.604533,0.708883,0.769089,0.602547,0.47947
BRCD,2007,1,2/26/2007,5:00 PM,0.159209,0.0896,0.117761,0.570576,0.288473,0.767832,0,0.431882,0.626736,0.687438,0.859209,0.693993,0.460165
CSCO,2016,4,8/17/2016,4:30 PM,0.181178,0.110488,0.124502,0.545067,0.517066,0.851665,0,0.007515,0.652813,0.820283,0.889199,0.779626,0.665815
CSCO,2016,3,5/18/2016,4:30 PM,0.185457,0.109877,0.121742,0.487864,0.526549,0.195495,0,0.675111,0.702465,0.840308,0.882513,0.848767,0.688742
CSCO,2016,2,2/10/2016,4:30 PM,0.186748,0.131883,0.14516,0.193561,0.322173,0.885681,0,0.009804,0.638698,0.823449,0.913522,0.860544,0.664495
CSCO,2016,1,11/12/2015,4:30 PM,0.198962,0.15456,0.144157,0.203997,0.504758,0.818973,0,0.089615,0.706496,0.862387,0.947561,0.952367,0.703717
CSCO,2015,4,8/12/2015,4:30 PM,0.198145,0.144863,0.142136,0.507471,0.296792,0.852741,0,0.441132,0.632819,0.848868,0.937682,0.942991,0.661544
CSCO,2015,3,5/13/2015,4:30 PM,0.198086,0.452372,0.139137,0.49507,0.52408,0.845392,0,0.153627,0.598475,0.889946,0.961115,0.972722,0.730508
CSCO,2015,2,2/11/2015,4:30 PM,0.174481,0.120983,0.113691,0.559111,0.527004,0.863344,0.177231,0,0.48454,0.819215,0.947485,0.877289,0.750825
CSCO,2015,1,11/12/2014,4:30 PM,0.204532,0.129202,0.133427,0.522966,0.515116,0.844266,0.032132,0,0.516306,0.846628,0.933565,0.903048,0.691549
CSCO,2014,4,8/13/2014,4:30 PM,0.192245,0.145848,0.140293,0.50389,0.520633,0.808099,0,0.41361,0.546547,0.835354,0.913723,0.877763,0.74719
CSCO,2014,3,5/14/2014,4:30 PM,0.205658,0.496947,0.112513,0.517693,0.50855,0.780616,0,0.278094,0.531149,0.830595,0.911013,0.865214,0.712284
CSCO,2014,2,2/12/2014,4:30 PM,0.188916,0.115997,0.130476,0.544067,0.521348,0.800425,0,0.312042,0.432629,0.802272,0.949895,0.886583,0.724525
CSCO,2014,1,11/13/2013,4:30 PM,0.183476,0.124391,0.128816,0.540681,0.513419,0,0,0.734225,0.555252,0.838354,0.93805,0.877333,0.67786
CSCO,2013,4,8/14/2013,4:30 PM,0.194333,0.13661,0.123549,0.521253,0.519601,0,0,0.589436,0.427006,0.725013,0.934562,0.815343,0.692539
CSCO,2013,3,5/15/2013,4:30 PM,0.218803,0.144399,0.113117,0.536801,0.512017,0.811422,0,0.332533,0.505126,0.757754,0.955257,0.866151,0.682118
CSCO,2013,2,2/13/2013,4:30 PM,0.211333,0.163899,0.128359,0.22137,0.481035,0.801991,0,0.063727,0.619469,0.799087,0.965496,0.877898,0.710159
CSCO,2013,1,11/13/2012,4:30 PM,0.179476,0.148527,0.093479,0.229606,0.570778,0.780886,0,0.056146,0.48938,0.714786,0.940246,0.888451,0.67105
CSCO,2012,4,8/15/2012,4:30 PM,0.194863,0.147328,0.118506,0.532389,0.488234,0.824667,0,0.093443,0.482703,0.74303,0.929035,0.863059,0.701752
CSCO,2012,3,5/9/2012,4:30 PM,0.192898,0.453918,0.16026,0.540356,0.243477,0.758224,0,0.597276,0.556236,0.807202,0.910327,0.918973,0.67973
CSCO,2012,2,2/8/2012,4:30 PM,0.193171,0.158858,0.149484,0.502281,0.257202,0.807987,0,0.378453,0.556081,0.763969,0.909575,0.916475,0.638726
CSCO,2012,1,11/9/2011,4:30 PM,0.191258,0.136419,0.163237,0.220875,0.266571,0.810494,0,0.346677,0.565398,0.716914,0.885859,0.898583,0.599773
CSCO,2011,4,8/10/2011,4:30 PM,0.182066,0.121582,0.120803,0.581894,0.242063,0.789621,0,0.405933,0.493634,0.795022,0.910653,0.926051,0.708286
CSCO,2011,3,5/11/2011,4:30 PM,0.183753,0.119702,0.133652,0.531829,0.252555,0.80139,0,0.402102,0.551183,0.865145,0.961115,0.894046,0.747125
CSCO,2011,2,2/9/2011,4:30 PM,0.17673,0.145684,0.132352,0.548916,0.48568,0.835055,0,0.35366,0.59063,0.872719,0.943343,0.927661,0.777696
CSCO,2010,3,5/12/2010,4:30 PM,0.203804,0.143708,0.137586,0.532134,0.22383,0.79956,0,0.462027,0.539428,0.814849,0.928555,0.901102,0.710096
CSCO,2010,2,2/3/2010,4:30 PM,0.181575,0.129538,0.118267,0.604687,0.224001,0.820353,0,0.425296,0.520338,0.861041,0.912872,0.887326,0.726465
CSCO,2010,1,11/4/2009,4:30 PM,0.190324,0.137771,0.121081,0.541516,0.228439,0.814346,0,0.303187,0.500299,0.844765,0.909848,0.883295,0.728313
CSCO,2009,4,8/5/2009,4:30 PM,0.19967,0.133011,0.126519,0.247431,0.254977,0.804556,0,0.112015,0.479183,0.715811,0.893602,0.848053,0.630599
CSCO,2009,3,5/6/2009,4:30 PM,0.195346,0.116847,0.130033,0.514592,0.234406,0.814962,0,0.525781,0.541325,0.822418,0.896508,0.843333,0.718901
CSCO,2009,2,2/4/2009,4:30 PM,0.207883,0.135894,0.129816,0.513194,0.248211,0,0,0.761924,0.478934,0.792076,0.921866,0.87868,0.699538
CSCO,2009,1,11/5/2008,4:30 PM,0.217345,0.154065,0.116845,0.219141,0.274919,0.808154,0,0.178074,0.498987,0.793282,0.896614,0.83936,0.649355
CSCO,2008,4,8/5/2008,4:30 PM,0.17681,0.11584,0.113654,0.539657,0.246368,0.797863,0,0.44695,0.515382,0.808648,0.90571,0.866402,0.670373
CSCO,2008,3,5/6/2008,4:30 PM,0.19112,0.121659,0.121921,0.550627,0.228,0.767045,0,0.581968,0.506186,0.776651,0.915543,0.849341,0.658155
CSCO,2008,2,2/6/2008,4:30 PM,0.214403,0.165453,0.124981,0.21877,0.266699,0.809606,0,0.522412,0.45004,0.828031,0.945779,0.896568,0.772997
CSCO,2008,1,11/7/2007,4:30 PM,0.204148,0.130946,0.140219,0.498403,0.269655,0.793583,0,0.294581,0.468486,0.764741,0.913232,0.867219,0.539043
CSCO,2007,4,8/7/2007,4:30 PM,0.212018,0.123485,0.099749,0.232698,0.510307,0.837389,0,0.062038,0.386067,0.799921,0.863437,0.875272,0.625162
CSCO,2007,3,5/8/2007,4:30 PM,0.219886,0.158079,0.118497,0.526163,0.273798,0.840675,0,0.177851,0.564995,0.773531,0.907535,0.896806,0.653744
CSCO,2007,2,2/6/2007,4:30 PM,0.219551,0.167178,0.126887,0.20514,0.279068,0,0,0.61468,0.569998,0.774348,0.903962,0.89025,0.650283
GOOG,2007,1,4/19/2007,4:30 PM,0.267303,0.454485,0.123668,0.167108,0.282776,0.874967,0,0.256965,0.497136,0.807435,0.79742,0.893532,0.688087
GOOG,2007,2,7/19/2007,4:30 PM,0.250473,0.135351,0.121619,0.193412,0.310168,0.829974,0,0.219294,0.493393,0.855139,0.851134,0.924646,0.662866
GOOG,2007,3,10/18/2007,4:30 PM,0.226163,0.117754,0.151777,0.210841,0.283139,0.81333,0,0.561569,0.374218,0.794666,0.799825,0.933063,0.515249
GOOG,2007,4,1/31/2008,4:30 PM,0.219994,0.124963,0.14077,0.558117,0.279889,0.844371,0,0.011426,0.493233,0.845948,0.889811,0.935765,0.685807
GOOG,2008,1,4/17/2008,4:30 PM,0.226342,0.121204,0.124108,0.555823,0.505336,0,0,0.751891,0.561731,0.842591,0.873799,0.912476,0.699877
GOOG,2008,2,7/17/2008,4:30 PM,0.219509,0.115384,0.141972,0.540523,0.264291,0.839348,0,0.089229,0.565036,0.684901,0.895271,0.872797,0.549886
GOOG,2008,3,10/16/2008,4:30 PM,0.46638,0.11002,0.133819,0.541631,0.246695,0,0,0.827288,0.48656,0.829073,0.880264,0.862995,0.667181
GOOG,2008,4,1/22/2009,4:30 PM,0.226895,0.112435,0.123186,0.520403,0.262388,0,0,0.782938,0.51266,0.766364,0.776791,0.831467,0.646622
GOOG,2009,1,4/16/2009,4:30 PM,0.228734,0.122811,0.133606,0.236007,0.265437,0.852024,0,0.419656,0.485486,0.799671,0.837302,0.840494,0.692268
GOOG,2009,2,7/16/2009,4:30 PM,0.230423,0.112611,0.13629,0.220287,0.287449,0.839653,0,0.437593,0.433131,0.829193,0.85747,0.889683,0.668985
GOOG,2009,3,10/15/2009,4:30 PM,0.205154,0.104306,0.141356,0.224627,0.505842,0.847146,0,0.553856,0.510366,0.798558,0.916918,0.889204,0.686267
GOOG,2009,4,1/21/2010,4:30 PM,0.204988,0.118707,0.152521,0.221707,0.285442,0.843457,0,0.415795,0.44452,0.764254,0.853493,0.875858,0.644278
