,timestamp,120_before,60_before,30_before,10_before,5_before,5_after,10_after,30_after,60_after,120_after,ticker,Cat10,Cat2,year,quarter,date,time,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range
476,2014-05-05 10:00:00,0.033889498,0.014587606000000001,0.01134824,0.009116651,0.010583241,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2014.0,1.0,5/5/2014,10:00:00 AM,0.172971,0.126157,0.097222,0.5709930000000001,0.26929899999999996,0.786985,0.0,0.189197,0.555825,0.8849940000000001,0.815867,0.855929,0.6266390000000001
477,2015-04-28 10:00:00,0.1070026,0.06727523099999999,0.043477525999999996,0.009011721,0.006519201999999999,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2015.0,1.0,4/28/2015,10:00:00 AM,0.174206,0.14915799999999999,0.10920099999999999,0.265891,0.5139,0.6338689999999999,0.0,0.276283,0.5501060000000001,0.7864760000000001,0.8115020000000001,0.869525,0.5145930000000001
478,2013-10-29 10:00:00,0.093893959,0.093893959,0.093893959,0.040754005,0.012320713999999998,0.014943962,0.013769729,0.041302383,0.043178613,0.04389413599999999,PFE,120_before,before,2013.0,3.0,10/29/2013,10:00:00 AM,0.175696,0.154923,0.160458,0.178301,0.525316,0.590075,0.017102000000000003,0.0,0.545623,0.825953,0.49523999999999996,0.558495,0.446288
479,2016-02-02 10:00:00,0.110784016,0.04900716,0.036445518999999996,0.024860722999999998,0.017888544,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2015.0,4.0,2/2/2016,10:00:00 AM,0.152618,0.140442,0.116506,0.554059,0.507166,0.670845,0.0,0.31908000000000003,0.44304099999999996,0.741965,0.492622,0.49151000000000006,0.403909
480,2013-07-30 10:00:00,0.169596579,0.222690654,0.09299142699999999,0.048019093,0.026220221000000002,0.027487051000000002,0.023659437999999998,0.036063378,0.066218455,0.08419987,PFE,60_before,before,2013.0,2.0,7/30/2013,10:00:00 AM,0.187896,0.174952,0.14718299999999998,0.180101,0.29830500000000004,0.0,0.0,0.601046,0.623905,0.786473,0.667936,0.566341,0.49527299999999996
481,2014-01-28 10:00:00,0.06761063,0.048273814000000005,0.038997196,0.035744229,0.029240382999999998,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2013.0,4.0,1/28/2014,10:00:00 AM,0.15002000000000001,0.121724,0.098835,0.586922,0.23596799999999998,0.675706,0.0357,0.0,0.5697439999999999,0.789122,0.905692,0.8671620000000001,0.562103
482,2012-11-01 10:00:00,0.170374456,0.195668796,0.058748707000000004,0.040279591000000003,0.032269211,0.024843752,0.031706167,0.026555141,0.023032376,0.025659116000000003,PFE,60_before,before,2012.0,3.0,11/1/2012,10:00:00 AM,0.16735,0.132279,0.134955,0.536816,0.49455,0.59754,0.0,0.176063,0.5221180000000001,0.85026,0.622649,0.66901,0.53598
483,2015-01-27 10:00:00,0.12389151,0.069634078,0.034625813,0.018433846,0.021599352000000002,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2014.0,4.0,1/27/2015,10:00:00 AM,0.14735,0.10754200000000001,0.086654,0.60595,0.217153,0.0,0.0,0.710583,0.5950770000000001,0.8717969999999999,0.766173,0.811559,0.513351
484,2017-01-31 10:00:00,0.041663637,0.032276152,0.022901196000000002,0.018194273,0.015461953,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2016.0,4.0,1/31/2017,10:00:00 AM,0.173716,0.12241300000000001,0.149595,0.24737199999999998,0.268385,0.5923729999999999,0.0,0.153773,0.589621,0.8319780000000001,0.8328110000000001,0.948048,0.508316
485,2013-04-30 10:00:00,0.394562139,0.45437181299999996,0.20141793,0.044780637000000005,0.033466401,0.036507532999999995,0.046475996,0.08655800599999999,0.096507419,0.082162064,PFE,60_before,before,2013.0,1.0,4/30/2013,10:00:00 AM,0.18091400000000002,0.17769100000000002,0.140787,0.18476099999999998,0.547056,0.66532,0.0,0.313768,0.6195890000000001,0.8241569999999999,0.579519,0.606283,0.487991
486,2016-05-03 10:00:00,0.060196848,0.042443014,0.033823617,0.021868864,0.015165751000000002,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2016.0,1.0,5/3/2016,10:00:00 AM,0.161052,0.15969,0.142736,0.533518,0.262517,0.6709729999999999,0.0,0.322651,0.637757,0.817819,0.732693,0.718352,0.607396
487,2014-07-29 10:00:00,0.031284267000000004,0.017641156,0.014970974,0.014707553,0.007905694,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2014.0,2.0,7/29/2014,10:00:00 AM,0.176652,0.131054,0.128544,0.615192,0.232355,0.0,0.0,0.6490279999999999,0.553333,0.681405,0.8093279999999999,0.8266319999999999,0.43226499999999995
488,2012-07-31 10:00:00,0.172296069,0.20339949100000002,0.064111139,0.047946972000000004,0.037097871,0.009950276,0.022703032,0.07691302400000001,0.06306798400000001,0.113995119,PFE,60_before,before,2012.0,2.0,7/31/2012,10:00:00 AM,0.177266,0.144268,0.10617599999999999,0.5424439999999999,0.555791,0.575496,0.0,0.15271300000000002,0.614627,0.8107810000000001,0.673337,0.490683,0.632078
489,2015-10-27 10:00:00,0.093321229,0.046365082,0.026865574,0.014365889,0.016733201,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2015.0,3.0,10/27/2015,10:00:00 AM,0.176748,0.143125,0.12346199999999999,0.553629,0.262826,0.702199,0.322292,0.0,0.527763,0.865491,0.937351,0.95068,0.626433
490,2016-11-01 10:00:00,0.053120130999999994,0.036642648,0.016884496000000002,0.013540064,0.019811613,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2016.0,3.0,11/1/2016,10:00:00 AM,0.172464,0.125629,0.143266,0.24464499999999997,0.274687,0.5830420000000001,0.0,0.23114099999999999,0.6282369999999999,0.843385,0.834569,0.9401930000000001,0.519123
491,2014-10-28 10:00:00,0.027679282000000003,0.015519221000000001,0.014676838999999999,0.0043220490000000006,0.0035125490000000002,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2014.0,3.0,10/28/2014,10:00:00 AM,0.17295,0.108154,0.100079,0.602438,0.516279,0.6534800000000001,0.0,0.298593,0.668036,0.765238,0.856158,0.813909,0.5844
492,2015-07-28 10:00:00,0.040308339,0.034795386,0.022764218,0.015733986999999998,0.00219089,0.0,0.0,0.0,0.0,0.0,PFE,120_before,before,2015.0,2.0,7/28/2015,10:00:00 AM,0.18399000000000001,0.170856,0.136993,0.23320500000000002,0.257562,0.663247,0.0,0.220479,0.449938,0.8653709999999999,0.9211370000000001,0.9512719999999999,0.641541
493,2012-05-01 10:00:00,0.083938346,0.11136392699999999,0.07351616,0.038498052000000005,0.023021728999999998,0.027873141,0.021656226,0.028371549,0.02981394,0.06300831400000001,PFE,60_before,before,2012.0,1.0,5/1/2012,10:00:00 AM,0.184168,0.156676,0.140149,0.573278,0.23261500000000002,0.7055640000000001,0.0,0.27991,0.584795,0.756192,0.8487120000000001,0.890797,0.38969899999999996
494,2014-04-23 16:45:00,0.095686171,0.09972948400000001,0.073864608,0.015499462,0.011326959,0.038975658999999996,0.033142469,0.031962902,0.031962902,0.031962902,QCOM,60_before,before,2014.0,2.0,4/23/2014,4:45 PM,0.16408,0.415391,0.115433,0.579501,0.251897,0.781634,0.0,0.215333,0.48649799999999993,0.7863100000000001,0.8768959999999999,0.779543,0.655307
495,2014-01-29 16:45:00,0.067354892,0.07114338099999999,0.080850642,0.043938878,0.049320380999999996,0.029987531,0.025931125,0.030192981,0.030192981,0.030192981,QCOM,30_before,before,2014.0,1.0,1/29/2014,4:45 PM,0.17140899999999998,0.11588399999999999,0.11863900000000001,0.5819380000000001,0.22947399999999998,0.6771119999999999,0.0,0.10779000000000001,0.47013,0.899325,0.9458620000000001,0.9448,0.6615300000000001
496,2015-11-04 16:45:00,0.109814064,0.059121545,0.061177177,0.055627027999999995,0.017592271,0.027328977,0.02793258,0.030888847999999997,0.030888847999999997,0.030888847999999997,QCOM,120_before,before,2015.0,4.0,11/4/2015,4:45 PM,0.16629000000000002,0.151032,0.143769,0.54324,0.260791,0.705923,0.0,0.079486,0.40873200000000004,0.809351,0.920149,0.8972620000000001,0.6467390000000001
497,2016-11-02 16:45:00,0.087317594,0.095848843,0.108110618,0.030134235,0.007814858000000001,0.008372694,0.022634803999999998,0.025704249,0.025704249,0.025704249,QCOM,30_before,before,2016.0,4.0,11/2/2016,4:45 PM,0.170503,0.133376,0.148792,0.22481900000000002,0.29331999999999997,0.753533,0.0,0.291365,0.289456,0.772439,0.759396,0.799545,0.605711
