timestamp,120_before,60_before,30_before,10_before,5_before,5_after,10_after,30_after,60_after,120_after,ticker
7/23/13 16:30,0.066433585,0.034871055,0.027137702,0.008794165,0.004472136,0.08764298,0.095827443,0.118423675,0.109133559,0.08615215,T
1/26/12 10:00,0.244110979,0.299682625,0.126021289,0.018921149,0.014650666,0.014168698,0.015370665,0.034517635,0.034702342,0.056217926,T
10/24/16 08:30,0.207815452,0.12287558,0.08710354,0.039943695,0.024891726,,,,,,T
7/23/15 16:30,0.047612833,0.03106998,0.013427331,0.006269583,0.006519202,0.005029115,0.006990541,0.00670923,0.00670923,0.00670923,T
1/26/16 16:30,0.075432492,0.044718845,0.03609619,0.026043767,0.021856349,0.026362853,0.030566083,0.029979572,0.029979572,0.029979572,T
10/23/13 16:30,0.0491118,0.043809006,0.02071641,0.011891215,0.015165751,0.005683309,0.0066675,0.012479294,0.012479294,0.012479294,T
7/24/12 09:30,0.06177573,0.066913203,0.047175981,0.032833756,0.033166248,0.052630789,0.041646576,0.184440131,0.331668576,0.326595461,T
1/27/15 16:30,0.061292382,0.033662854,0.012533084,0.014752781,0.021300235,0.015206019,0.011102057,0.009736482,0.009736482,0.009736482,T
4/24/12 10:00,0.371886465,0.44964621,0.15711642,0.051038221,0.01479189,0.036099861,0.033248058,0.034219797,0.061375637,0.069772112,T
7/21/16 16:30,0.048019866,0.040439466,0.023211301,0.012205322,0.01167356,0.005700877,0.007385421,0.016053919,0.016053919,0.016053919,T
1/24/13 04:30,0.018351674,0.023658148,0.026879852,0.019276975,0.019039433,0.024392622,0.027268869,0.037385814,0.061982191,0.05528123,T
10/20/11 10:00,0.068547176,0.074749059,0.042223187,0.025148669,0.009939819,0.017455658,0.021196334,0.037228071,0.044747523,0.092738731,T
4/23/13 16:30,0.041189069,0.035710514,0.01910091,0.005433885,0.006123888,0.08524622,0.067677864,0.128170083,0.126223865,0.106894872,T
11/1/15 03:00,0.036183819,0.04280074,0.019067067,0.016223854,0.004299767,,,,,,UBS
5/1/16 03:00,0.028076454,0.0191853,0.013192226,0.013343746,0.004472136,,,,,,UBS
7/27/15 04:00,0.047196553,0.014926379,0.016345729,0.013984118,0.004472136,,,,,,UBS
7/29/14 03:00,0.029402285,0.020529335,0.009299999,0.005281088,0,,,,,,UBS
4/17/16 09:00,0.014874263,0.006083127,0.00426911,0.003281751,0,,,,,,UBS
10/14/16 10:00,0.022412795,0.023271489,0.021746032,0.005433119,0.007103379,,,,,,UBS
7/16/14 09:30,0.034011177,0.021263364,0.015087416,0.005015576,0.00470234,,,,,,UBS
5/2/12 03:00,0.014340208,0.009716208,0.011611805,0.015463538,0.008660254,0.010954451,0.019550504,0.031409242,0.038402603,0.033402538,UBS
4/30/13 03:00,0.016308358,0.019378494,0.01389203,0.004743416,0.004472136,0.007071068,0.010658851,0.045885883,0.047586572,0.042179188,UBS
10/19/11 09:00,0.114890879,0.056269414,0.045173649,0.04553692,0.01,0.01,0.018408935,0.024165392,0.032139506,0.035187106,UBS
4/16/14 09:00,0.060838016,0.01843248,0.019835991,0.006749486,0.005477226,,,,,,UBS
4/16/13 08:30,0.085245841,0.049784801,0.02721738,0.023311516,0.026239245,0.011401754,0.011595018,0.020661094,0.036588872,0.059650335,UBS
7/10/16 09:00,0.039384488,0.018015685,0.011801531,0.002357023,0,,,,,,UBS
1/18/12 09:00,0.042069498,0.013764063,0.008164504,0.005773503,0.006708204,0.005616672,0.009212455,0.03830886,0.060684465,0.052095389,UBS
1/27/17 03:00,0.082863934,0.017576952,0.012425778,0.012020949,0.008672485,,,,,,UBS
10/14/15 10:00,0.047677127,0.012313611,0.013500711,0.014272075,0.008961138,,,,,,UBS
4/17/12 08:00,0.019589546,0.009320371,0.008476174,0.00421637,0.004472136,0.012247449,0.016900703,0.037503925,0.037858998,0.073488179,UBS
7/30/13 03:00,0.014264525,0.014644113,0.005824274,0.004830459,0,0.024899799,0.042381909,0.056166043,0.055359918,0.052999448,UBS
10/16/13 09:30,0.018345203,0.014285578,0.008827406,0.00707421,0.005848077,,,,,,UBS
10/16/16 09:00,0.03249252,0.016732132,0.018268478,0.004993329,0.005848077,,,,,,UBS
10/28/14 04:00,0.027393128,0.028716065,0.020086889,0.008317378,0.00705351,,,,,,UBS
10/22/14 09:00,0.015957116,0.013099947,0.007738012,0.007660113,0.004472136,,,,,,UBS
1/16/13 08:00,0.031157417,0.012529953,0.012474756,0.012483322,0.009354143,0.017320508,0.013426756,0.029620828,0.056984118,0.050400005,UBS
7/12/15 09:30,0.01805153,0.014770931,0.011682035,0.007078991,0.004472136,,,,,,UBS
7/31/12 03:00,0.016760214,0.01189971,0.008022956,0.006992059,0.007071068,0.006387488,0.016491075,0.012545288,0.031937077,0.030547559,UBS
7/15/16 10:00,0.012444241,0.00836921,0.005985208,0.004566655,0.004266146,,,,,,UBS
10/28/16 03:00,0.026148078,0.022695567,0.012549106,0.010157871,0.005181506,,,,,,UBS
1/21/15 09:30,0.09034745,0.029833476,0.016508125,0.007024789,0.0041833,,,,,,UBS
7/25/16 03:00,0.012200962,0.003974536,0.004098674,0.004361766,0.004873397,,,,,,UBS
7/18/12 09:30,0.007750019,0.008624865,0.009863219,0.005155461,0.005477226,0.004472136,0.012292726,0.014187427,0.039799548,0.043299175,UBS
5/6/14 04:00,0.023277975,0.013417479,0.00500646,0.003535235,0.002822765,,,,,,UBS
1/15/17 09:00,0.037934362,0.030900029,0.013630824,0.007169379,0.00987041,,,,,,UBS
1/15/16 10:00,0.078303555,0.026543436,0.023536151,0.015694599,0.004975138,,,,,,UBS
10/17/12 09:00,0.017770984,0.018517282,0.010171961,0.006801961,0.007416198,0.008944272,0.007470007,0.021272226,0.041884676,0.037028191,UBS
1/22/14 09:00,0.062518345,0.043613205,0.02135393,0.009069705,0.004634976,,,,,,UBS
10/11/15 09:30,0.028650629,0.011203009,0.01214793,0.004420168,0.004936395,,,,,,UBS
2/4/14 03:00,0.079555763,0.046483333,0.03001383,0.011498792,0.0083666,,,,,,UBS
1/10/16 09:00,0.04800928,0.027170609,0.026252599,0.005093885,0.005325599,,,,,,UBS
7/17/13 09:00,0.017240367,0.019062168,0.01796217,0.006244108,0.005477226,0.01,0.010540926,0.015263229,0.0143713,0.062686091,UBS
10/29/13 04:00,,,,,,0.008905167,0.034137825,0.054221956,0.043791252,0.052596068,UBS
2/5/13 03:00,0.01652922,0.010664754,0.009825599,0.003535534,0.002738613,0.004472136,0.024585452,0.036362504,0.046460749,0.037537475,UBS
4/7/15 09:30,0.011823694,0.011367653,0.009153594,0.003339345,0.002738613,,,,,,UBS
1/15/17 09:00,0.042699019,0.049636343,0.024263225,0.012692955,0.01,,,,,,USB
10/17/11 09:30,0.126730873,0.100116121,0.108052857,0.169197657,0.105859577,0.084199216,0.097113902,0.099551375,0.07724197,0.080391472,WFC
