ticker,timestamp,120_before_vol,60_before_vol,30_before_vol,10_before_vol,5_before_vol,5_after_vol,10_after_vol,30_after_vol,60_after_vol,120_after_vol,Anger,Disgust,Fear,Joy,Sadness,Analytical,Confident,Tentative,Openness,Conscientiousness,Extraversion,Agreeableness,Emotional Range,Cat10,Cat2
CSCO,2/10/16 16:30,0.0773353,0.066846859,0.037329332,0.018774983,0.018506756,0.011401754,0.033768657,0.036027555,0.036027555,0.036027555,0.186748,0.131883,0.14516,0.193561,0.322173,0.885681,0,0.009804,0.638698,0.823449,0.913522,0.860544,0.664495,120_before,before
CSCO,11/9/11 16:30,0.059721052,0.061430871,0.058697287,0.047473058,0.020621639,0.090037215,0.123213467,0.089686191,0.092963405,0.107141591,0.191258,0.136419,0.163237,0.220875,0.266571,0.810494,0,0.346677,0.565398,0.716914,0.885859,0.898583,0.599773,10_after,after
CSCO,11/13/12 16:30,0.023120784,0.014804757,0.012326264,0.009336309,0.009984989,0.024884634,0.049210699,0.076086453,0.104956942,0.078850802,0.179476,0.148527,0.093479,0.229606,0.570778,0.780886,0,0.056146,0.48938,0.714786,0.940246,0.888451,0.67105,60_after,after
CSCO,5/14/14 16:30,0.046463896,0.034515198,0.027814012,0.0163161,0.015355781,0.013524127,0.010607173,0.024922141,0.024922141,0.024922141,0.205658,0.496947,0.112513,0.517693,0.50855,0.780616,0,0.278094,0.531149,0.830595,0.911013,0.865214,0.712284,120_before,before
CSCO,2/8/12 16:30,0.068746967,0.051937588,0.030702515,0.024893161,0.00212132,0.048906462,0.085822795,0.178879978,0.143626132,0.145473383,0.193171,0.158858,0.149484,0.502281,0.257202,0.807987,0,0.378453,0.556081,0.763969,0.909575,0.916475,0.638726,30_after,after
CSCO,5/15/13 16:30,0.027525838,0.026054778,0.032835207,0.021547013,0.027018512,0.110627528,0.109557281,0.180423783,0.164129715,0.161940579,0.218803,0.144399,0.113117,0.536801,0.512017,0.811422,0,0.332533,0.505126,0.757754,0.955257,0.866151,0.682118,30_after,after
CSCO,5/13/15 16:30,0.047645007,0.037189284,0.037224591,0.022425343,0.018184609,0.016712331,0.013882719,0.011900802,0.011900802,0.011900802,0.198086,0.452372,0.139137,0.49507,0.52408,0.845392,0,0.153627,0.598475,0.889946,0.961115,0.972722,0.730508,120_before,before
CSCO,2/13/13 16:30,0.03157659,0.039604512,0.036656572,0.029518544,0.018756332,0.040591649,0.046901035,0.066360143,0.072418321,0.094019059,0.211333,0.163899,0.128359,0.22137,0.481035,0.801991,0,0.063727,0.619469,0.799087,0.965496,0.877898,0.710159,120_after,after
CSCO,8/15/12 16:30,0.049074961,0.06015873,0.034560212,0.025500545,0.022472205,0.041652947,0.096470984,0.075583057,0.064528405,0.064473025,0.194863,0.147328,0.118506,0.532389,0.488234,0.824667,0,0.093443,0.482703,0.74303,0.929035,0.863059,0.701752,10_after,after
CSCO,8/12/15 16:30,0.066397015,0.042305633,0.034989257,0.021099805,0.02607681,0.037316216,0.040362937,0.051620012,0.051620012,0.051620012,0.198145,0.144863,0.142136,0.507471,0.296792,0.852741,0,0.441132,0.632819,0.848868,0.937682,0.942991,0.661544,120_before,before
CSCO,11/12/15 16:30,0.077728147,0.034499602,0.020739905,0.010865337,0.013038405,0.010454664,0.010873515,0.014576682,0.014576682,0.014576682,0.198962,0.15456,0.144157,0.203997,0.504758,0.818973,0,0.089615,0.706496,0.862387,0.947561,0.952367,0.703717,120_before,before
CSCO,8/17/16 16:30,0.052884806,0.038283901,0.038984001,0.031408428,0.004666048,0.011937336,0.036362374,0.078622688,0.078622688,0.078622688,0.181178,0.110488,0.124502,0.545067,0.517066,0.851665,0,0.007515,0.652813,0.820283,0.889199,0.779626,0.665815,30_after,after
CSCO,8/14/13 16:30,0.040036426,0.03987185,0.024139462,0.018911243,0.015615761,0.046815617,0.06850238,0.073014053,0.079380203,0.067650363,0.194333,0.13661,0.123549,0.521253,0.519601,0,0,0.589436,0.427006,0.725013,0.934562,0.815343,0.692539,60_after,after
CSCO,2/11/15 16:30,0.068053436,0.047583699,0.037600015,0.025040137,0.006951834,0.002236068,0.002103146,0.0036285,0.0036285,0.0036285,0.174481,0.120983,0.113691,0.559111,0.527004,0.863344,0.177231,0,0.48454,0.819215,0.947485,0.877289,0.750825,120_before,before
EBAY,10/17/12 17:00,0.085496478,0.105774242,0.122690941,0.044020197,0.004472136,0.327550762,0.397667255,0.4723633,0.371637464,0.295058996,0.165648,0.14289,0.150362,0.537241,0.515737,0.801753,0,0.380448,0.579338,0.642877,0.850896,0.71385,0.692561,30_after,after
EBAY,7/16/15 08:00,0.143020971,0.105693131,0.033718292,0.034287388,0.010954451,0,0,0,0,0,0.175453,0.129056,0.133925,0.556849,0.288393,0.786016,0,0.109113,0.539208,0.797985,0.913094,0.831623,0.740952,120_before,before
EBAY,7/18/12 17:00,0.136872415,0.048225584,0.030977711,0.014201862,0.012329152,0.141266415,0.178189818,0.258079683,0.231722757,0.174801924,0.191411,0.140816,0.150295,0.56253,0.480862,0.787356,0,0.515494,0.569456,0.619767,0.836065,0.699311,0.659195,30_after,after
EBAY,7/17/13 17:00,0.093987224,0.109934664,0.100628378,0.062663675,0.049949975,0.101587401,0.097366718,0.109882833,0.117864153,0.118745148,0.17344,0.141267,0.124214,0.548237,0.266482,0.814272,0,0.067552,0.567452,0.752865,0.88869,0.716513,0.725377,120_after,after
EBAY,4/29/14 17:00,0.146588915,0.057581483,0.050075822,0.037301326,0.007582875,0,0,0,0,0,0.178073,0.105008,0.127755,0.543446,0.268389,0.813145,0,0.243996,0.516481,0.594794,0.837678,0.609689,0.691693,120_before,before
EBAY,7/20/16 17:00,0.029985407,0.029895087,0.027750991,0.020248457,0.016355427,0,0,0,0,0,0.178452,0.118855,0.129274,0.556964,0.268673,0,0,0.801706,0.574882,0.835364,0.918981,0.897286,0.716853,120_before,before
EBAY,7/16/14 17:00,0.061902157,0.031355455,0.038489412,0.040290611,0.013416408,0,0,0,0,0,0.183305,0.136144,0.12102,0.541872,0.294026,0,0,0.812286,0.582606,0.866544,0.933092,0.837187,0.810434,120_before,before
EBAY,1/21/15 17:00,0.108958904,0.072750214,0.042814044,0.024726279,0.027018512,0,0,0,0,0,0.166416,0.13205,0.141479,0.570376,0.247379,0.804483,0,0.412479,0.637362,0.781852,0.895599,0.790382,0.725803,120_before,before
EBAY,1/27/16 16:30,0.154315365,0.055056911,0.038824913,0.035516037,0.045607017,0.020310096,0.042674478,0.061928172,0.061928172,0.061928172,0.176036,0.121309,0.128552,0.559485,0.265871,0.834975,0,0.255318,0.546577,0.850543,0.911329,0.884646,0.721919,120_before,before
EBAY,1/25/17 17:00,0.089127776,0.074774964,0.031358146,0.010540926,0.007582875,0,0,0,0,0,0.16328,0.123886,0.110569,0.588403,0.265211,0.791919,0,0.377241,0.572494,0.80244,0.894686,0.805013,0.780366,120_before,before
EBAY,4/22/15 17:00,0.040060434,0.040461524,0.048826078,0.010420898,0.005050545,0,0,0,0,0,0.15832,0.115566,0.108821,0.58791,0.260084,0,0,0.819907,0.566036,0.741751,0.884559,0.744002,0.730464,30_before,before
EBAY,4/18/12 17:00,0.062830782,0.054000448,0.049651705,0.031202742,0.01,0.10894953,0.090922739,0.417150655,0.501350967,0.749848767,0.178996,0.150605,0.146454,0.570833,0.490346,0.818807,0,0.242367,0.591512,0.610051,0.874543,0.713078,0.628991,120_after,after
EBAY,1/22/14 17:00,0.114958473,0.098451981,0.081919612,0.021137142,0.009082951,0,0,0,0,0,0.197322,0.147008,0.12839,0.549157,0.52099,0.847917,0,0.391544,0.544719,0.667101,0.843428,0.563592,0.75446,120_before,before
EBAY,10/18/16 17:30,0.067515099,0.0232626,0.028273029,0.026451977,0.013315104,0,0,0,0,0,0.176522,0.111085,0.104115,0.593916,0.495228,0.814304,0,0.234371,0.535405,0.720076,0.860634,0.696265,0.669935,120_before,before
EBAY,10/16/13 17:00,0.10760138,0.106280367,0.05001585,0.030522489,0.023304763,0,0,0,0,0,0.193203,0.121444,0.12435,0.541686,0.265039,0.833592,0,0.374407,0.578768,0.705959,0.877701,0.718756,0.700074,120_before,before
EBAY,1/16/13 17:00,0.167392547,0.090365801,0.115649804,0.070137959,0.052190037,0.361137093,0.290994635,0.194016047,0.165127478,0.1610693,0.167783,0.146762,0.159523,0.576591,0.528491,0.800928,0,0.270145,0.568765,0.708166,0.858521,0.751778,0.710215,5_after,after
EBAY,4/17/13 17:00,0.139800137,0.081755755,0.082483756,0.063770422,0.074027022,0.285306852,0.310512122,0.212024437,0.240267825,0.346156546,0.147214,0.122589,0.120868,0.594337,0.264596,0.795781,0,0.316864,0.575377,0.707045,0.883357,0.702357,0.712606,120_after,after
EBAY,10/21/15 17:00,0.062112326,0.057729739,0.067018781,0.015989232,0.010368221,0,0,0,0,0,0.188579,0.114429,0.144505,0.233867,0.287206,0.808701,0,0.125458,0.574587,0.812846,0.911008,0.862518,0.707414,30_before,before
EBAY,10/19/11 17:00,0.169184266,0.113209532,0.074060552,0.030327181,0.009334774,0.113306187,0.104869943,0.08138497,0.175147084,0.356967424,0.185405,0.458025,0.157343,0.597347,0.492026,0.780683,0,0.434854,0.614704,0.654503,0.858756,0.767129,0.61937,120_after,after
EBAY,1/18/12 17:00,0.057193297,0.072406689,0.075252959,0.029832868,0.040373258,0.151915921,0.153081945,0.126338538,0.187637582,0.209909723,0.185246,0.148365,0.137013,0.606553,0.262138,0.816897,0,0.339162,0.573634,0.624468,0.872218,0.696153,0.631849,120_after,after
EBAY,4/26/16 17:00,0.033067666,0.03373115,0.030164301,0.038282575,0.025592968,0,0,0,0,0,0.170653,0.117819,0.10289,0.5842,0.272847,0.822098,0,0.245982,0.561877,0.761595,0.883948,0.810479,0.689908,10_before,before
FITB,4/21/15 09:00,0.025537432,0.018672022,0.009292501,0.003944053,0.003708099,0,0,0,0,0,0.164994,0.137937,0.458136,0.555438,0.259773,0.600788,0.02583,0,0.583327,0.752062,0.974964,0.907294,0.652267,120_before,before
FITB,4/19/12 09:30,0.024959699,0.026110575,0.016175226,0.008644202,0.0041833,0.035071356,0.07603802,0.070318448,0.103091226,0.087617779,0.163783,0.157282,0.167898,0.55229,0.251919,0.711622,0,0,0.501279,0.741201,0.936862,0.899254,0.728812,60_after,after
FITB,7/19/12 09:00,0.038983335,0.030988954,0.03059562,0.017288403,0.004472136,0.06363961,0.084828258,0.083099532,0.06692047,0.051654297,0.163209,0.146503,0.150119,0.247153,0.504852,0.754891,0.031084,0,0.589146,0.641863,0.906029,0.736943,0.765019,10_after,after
FITB,1/20/12 09:00,0.034426086,0.029194616,0.023838688,0.014869447,0.0083666,0.050565818,0.038523599,0.056255001,0.100363601,0.129343162,0.15991,0.14239,0.140806,0.557562,0.527477,0.735022,0,0.36306,0.486323,0.701089,0.903802,0.830834,0.68418,120_after,after
FITB,10/18/12 09:00,0.029750495,0.021361456,0.023892215,0.013123346,0.010606602,0.058991525,0.054579198,0.05228051,0.044377568,0.041775922,0.160059,0.154293,0.154018,0.566106,0.234446,0,0,0.773641,0.554653,0.635119,0.877407,0.828298,0.609912,5_after,after
FITB,1/17/13 09:30,0.026906131,0.034511484,0.013525637,0.021279643,0.018165902,0.048416939,0.035883918,0.040080436,0.112010888,0.14049801,0.136168,0.123723,0.17036,0.583021,0.509194,0.771901,0,0.043423,0.47345,0.628272,0.921846,0.816294,0.578438,120_after,after
FITB,7/17/14 09:30,0.028103901,0.024616974,0.018747858,0.007125073,0.007582875,0,0,0,0,0,0.158658,0.129243,0.45514,0.588185,0.516319,0.795996,0,0.015555,0.542066,0.6015,0.909121,0.790449,0.551504,120_before,before
FITB,7/18/13 09:00,0.028058404,0.022638616,0.024649131,0.026267851,0.015,0.159749804,0.144794874,0.092966375,0.106336367,0.10036275,0.141232,0.119779,0.148198,0.543978,0.554578,0.718397,0,0.072515,0.503393,0.583177,0.886162,0.758468,0.71294,5_after,after
FITB,1/21/15 09:00,0.053064235,0.04268313,0.039476843,0.010600886,0.010025069,0,0,0,0,0,0.165033,0.112313,0.126045,0.563096,0.265706,0.725861,0,0.026906,0.472554,0.579937,0.933409,0.768539,0.627375,120_before,before
FITB,10/20/11 09:00,0.037809045,0.034071587,0.032599979,0.024585452,0.018708287,0.051001961,0.064329793,0.103991809,0.091325115,0.077670253,0.500836,0.159568,0.182067,0.561803,0.502657,0,0,0.828085,0.58798,0.62213,0.874728,0.815119,0.664941,30_after,after
FITB,4/18/13 09:30,0.03986943,0.026704091,0.014463589,0.018173546,0.023822258,0.14007141,0.100019559,0.059189677,0.075342227,0.109777196,0.135268,0.124396,0.149075,0.556553,0.492187,0.717524,0,0.00575,0.548165,0.64939,0.899846,0.856988,0.703873,5_after,after
FITB,1/23/14 09:00,0.040460015,0.019472774,0.012744234,0.006181909,0.003325207,0,0,0,0,0,0.169159,0.173663,0.158357,0.562718,0.538736,0.602092,0,0.225162,0.537393,0.556446,0.940667,0.795128,0.72623,120_before,before
FITB,4/17/14 09:30,0.048434511,0.023260827,0.012699219,0.014669731,0.01890767,0,0,0,0,0,0.176024,0.151274,0.155738,0.56436,0.55179,0.730915,0,0.080495,0.566828,0.486944,0.882538,0.583898,0.640885,120_before,before
FITB,7/21/15 09:00,0.022895112,0.007377896,0.005337036,0.004897267,0.007125167,0,0,0,0,0,0.143072,0.14523,0.132341,0.593685,0.535796,0.760409,0.108128,0,0.542607,0.801036,0.900138,0.898105,0.511667,120_before,before
FITB,4/21/16 09:00,0.026264534,0.030690337,0.023742592,0.008329999,0.01044988,0,0,0,0,0,0.176136,0.142691,0.449594,0.590428,0.249436,0.806607,0,0.25815,0.462662,0.898033,0.959015,0.952297,0.765824,60_before,before
FITB,7/28/16 09:00,0.033372159,0.033461929,0.02033089,0.00875595,0.008215838,0,0,0,0,0,0.50309,0.136918,0.146848,0.614306,0.224847,0.811918,0,0.180295,0.471035,0.705915,0.898981,0.801976,0.593519,60_before,before
FITB,10/17/13 09:00,0.033239322,0.014237102,0.006939997,0.005374838,0,0,0,0,0,0,0.150385,0.124824,0.138945,0.578038,0.552685,0.623079,0,0.097925,0.550656,0.702016,0.910289,0.775035,0.739288,120_before,before
FITB,1/21/16 09:00,0.047020095,0.054397693,0.062490553,0.020626113,0.013228757,0,0,0,0,0,0.133183,0.132849,0.13013,0.62154,0.228537,0.710582,0,0.308824,0.444168,0.789802,0.874262,0.781015,0.735469,30_before,before
FITB,10/20/16 09:00,0.058051641,0.017116891,0.012282325,0.011067972,0.009354143,0,0,0,0,0,0.168905,0.150512,0.138864,0.609389,0.233148,0.7954,0,0.229319,0.575167,0.633769,0.888795,0.855322,0.579094,120_before,before
FITB,10/20/15 09:00,0.025966256,0.017859619,0.016678107,0.014229375,0.006519202,0,0,0,0,0,0.164983,0.137341,0.144058,0.596114,0.549353,0.6459,0,4.00E-06,0.476759,0.861019,0.943469,0.94386,0.633353,120_before,before
FITB,1/24/16 09:00,0.042275782,0.03730874,0.02896887,0.021499354,0.007416198,0,0,0,0,0,0.162187,0.14992,0.134086,0.588235,0.238365,0,0,0.67589,0.434152,0.810232,0.85546,0.870407,0.63923,120_before,before
GLW,4/26/16 08:30,0.035355489,0.015873317,0.016602702,0.006679987,0.005504544,0,0,0,0,0,0.178131,0.146489,0.144801,0.552377,0.254237,0.732765,0,0.10457,0.497932,0.907031,0.930077,0.877442,0.774942,120_before,before
GLW,10/24/12 08:30,0.02533753,0.014254882,0.013767361,0.00529675,0.004472136,0.074161985,0.096752835,0.085761316,0.073489087,0.088963242,0.160589,0.14069,0.143665,0.547664,0.274098,0.779555,0.03316,0,0.683077,0.802915,0.886543,0.829083,0.608511,10_after,after
GLW,7/29/14 08:30,0.035587276,0.020051147,0.016748622,0.011253686,0.016355427,0,0,0,0,0,0.155672,0.143692,0.10777,0.581316,0.244897,0.649925,0.116917,0,0.581253,0.838945,0.868587,0.523862,0.689301,120_before,before
GLW,1/28/14 08:30,0.048774624,0.024601844,0.019879615,0.017568561,0.006339716,0,0,0,0,0,0.147514,0.13055,0.109462,0.594186,0.508057,0.733409,0,0.194784,0.581688,0.893016,0.815501,0.756175,0.718377,120_before,before
GLW,10/30/13 08:30,0.035063414,0.032753903,0.03225623,0.022594001,0.012891858,0,0,0,0,0,0.170403,0.130778,0.120463,0.574818,0.492712,0.718082,0.404873,0,0.587952,0.903228,0.795393,0.781627,0.730827,120_before,before
GLW,4/28/14 08:30,0.033016536,0.029593796,0.026130303,0.017133528,0.006123888,0,0,0,0,0,0.168767,0.142645,0.095197,0.602972,0.246462,0,0,0.668015,0.450214,0.826132,0.821161,0.733395,0.620475,120_before,before
GLW,7/25/12 08:30,0.022476169,0.030784729,0.023254498,0.015986105,0.009617692,0.022779421,0.026734931,0.083169756,0.149791979,0.298828385,0.169998,0.127851,0.154691,0.554431,0.535187,0.689143,0,0.272216,0.565605,0.850826,0.851057,0.946285,0.616907,120_after,after
GLW,1/26/16 08:30,0.065645604,0.025689748,0.022668126,0.009264628,0.010839742,0,0,0,0,0,0.16013,0.12034,0.112284,0.59789,0.205672,0.676047,0.035045,0,0.427186,0.916271,0.820143,0.83728,0.777771,120_before,before
GLW,10/26/11 08:30,0.032167143,0.034911144,0.008907104,0.011316163,0.005,0.073518705,0.051518498,0.118672869,0.281342578,0.401676466,0.173399,0.138164,0.125749,0.542956,0.503536,0.802242,0,0.324207,0.461673,0.750596,0.714358,0.640193,0.687861,120_after,after
GLW,7/27/16 08:30,0.015458906,0.006015417,0.003867384,0.001577938,0.002236068,0,0,0,0,0,0.176255,0.161257,0.12912,0.544533,0.24915,0.69813,0.200159,0,0.462508,0.899721,0.899615,0.882059,0.754572,120_before,before
GLW,10/25/16 08:30,0.025752705,0.030137413,0.02768005,0.023973365,0.015165751,0,0,0,0,0,0.160769,0.1275,0.144373,0.533927,0.260713,0.676035,0,0.003002,0.376889,0.848868,0.832226,0.797431,0.659035,60_before,before
GLW,10/27/15 08:30,0.022945919,0.020709504,0.021627553,0.012122064,0.007416198,0,0,0,0,0,0.160746,0.146409,0.128524,0.559196,0.234102,0.830273,0,0.147967,0.562494,0.921507,0.92121,0.855452,0.752478,120_before,before
GLW,7/30/13 08:30,0.032025887,0.025488804,0.019591731,0.021286472,0.004472136,0.154874788,0.178176598,0.135408863,0.14225132,0.117239436,0.161886,0.143144,0.098308,0.572664,0.532783,0.735518,0.495813,0,0.587796,0.691196,0.882602,0.630194,0.723659,10_after,after
GLW,4/28/15 08:30,0.09057437,0.049159291,0.045282323,0.02288255,0.003535534,0,0,0,0,0,0.15519,0.161292,0.150508,0.553461,0.249914,0.657618,0,0.081533,0.52744,0.886552,0.932796,0.908798,0.754888,120_before,before
GLW,10/28/14 08:30,0.036150101,0.027736536,0.025567219,0.016295224,0.0083666,0,0,0,0,0,0.148438,0.158496,0.087459,0.56409,0.556506,0.693676,0.104542,0,0.61272,0.887024,0.904046,0.695194,0.736331,120_before,before
GLW,1/25/12 08:30,0.037975073,0.039718438,0.029406256,0.021864482,0.017464249,0.059833101,0.08953584,0.113678473,0.122999479,0.124649546,0.155187,0.171035,0.150746,0.56466,0.229622,0.658279,0,0.064333,0.604014,0.722849,0.81189,0.606861,0.615008,120_after,after
GLW,1/29/13 08:30,0.032142668,0.039783186,0.037885767,0.029993333,0.023177575,0.009082951,0.011785113,0.047519211,0.044772826,0.05377199,0.146242,0.13162,0.114591,0.576234,0.514035,0.566122,0,0.145243,0.615401,0.822212,0.907194,0.786625,0.670308,120_after,after
GLW,1/27/15 08:30,0.049376477,0.014886535,0.012895916,0.007835539,0.005642517,0,0,0,0,0,0.143954,0.110732,0.100196,0.599693,0.233251,0.659983,0,3.00E-06,0.545382,0.844014,0.852772,0.609695,0.781836,120_before,before
GLW,4/25/12 08:30,0.027142917,0.021359491,0.021653091,0.009990045,0.004472136,0.036441048,0.046253313,0.064139222,0.059449023,0.052085665,0.155174,0.127314,0.116907,0.57734,0.275665,0.695978,0,0.088114,0.614762,0.8941,0.799287,0.85984,0.689726,30_after,after
GLW,4/24/13 08:30,0.022413941,0.010826053,0.011628147,0.012791056,0.011726039,0.071489859,0.069887103,0.05892042,0.062625289,0.060652114,0.145202,0.132351,0.116774,0.585631,0.242458,0.724593,0.038708,0,0.489374,0.834171,0.87301,0.848425,0.68225,5_after,after
GLW,7/28/15 08:30,0.056822207,0.024557945,0.023358231,0.008959563,0.005028718,0,0,0,0,0,0.161189,0.151476,0.153762,0.531922,0.23408,0.63712,0.163457,0,0.481416,0.915258,0.959366,0.943817,0.669461,120_before,before
GOOG,10/17/13 16:30,2.226021272,1.425291154,1.049934758,0.530172467,0.267619132,0.505394106,0.642531159,0.501546869,0.501546869,0.501546869,0.158604,0.108754,0.131625,0.557703,0.265437,0.816231,0,0.403519,0.540179,0.796645,0.899966,0.902621,0.612077,120_before,before
GOOG,4/18/13 16:30,1.639336571,1.252778523,1.159714273,0.980491623,1.334562175,2.606388249,3.699720577,4.923777527,6.357814722,5.006312994,0.152034,0.110627,0.133063,0.607435,0.22664,0.809416,0,0.301562,0.495746,0.904225,0.939002,0.933181,0.743875,60_after,after
GOOG,4/21/16 16:30,1.352499863,0.798662596,0.377853787,0.242965475,0.148222805,0.500819329,0.474049048,0.571047757,0.571047757,0.571047757,0.146405,0.101929,0.132944,0.589386,0.276143,0.818747,0,0.00136,0.396738,0.88851,0.840018,0.903863,0.728577,120_before,before
GOOG,10/22/15 16:30,1.46769732,0.665322647,0.863170216,0.149034297,0.115387556,0.253189652,0.576470946,0.508100914,0.508100914,0.508100914,0.174801,0.088116,0.128111,0.564904,0.255324,0,0,0.660497,0.4599,0.846002,0.812344,0.887144,0.703184,120_before,before
GOOG,1/30/14 16:30,4.915939467,2.821005105,0.970060526,0.778433985,0.439273493,0.689309582,0.673812233,0.959574427,0.959574427,0.959574427,0.180361,0.130712,0.148028,0.584591,0.276347,0.838594,0,0.526131,0.55677,0.859172,0.917309,0.906555,0.723592,120_before,before
GOOG,1/19/12 16:30,1.264284064,1.179589795,0.712218234,0.601201423,0.476161737,0.494085013,1.275433103,1.464251696,1.260450317,0.993245997,0.16951,0.111455,0.147751,0.65194,0.234069,0.73948,0,0.034816,0.449985,0.807205,0.868586,0.918374,0.60371,30_after,after
GOOG,7/16/15 16:30,2.448600887,1.491671902,0.701870151,0.277450696,0.288530761,0.240489767,0.375559165,0.27755719,0.27755719,0.27755719,0.159086,0.075629,0.136406,0.567549,0.252078,0.844786,0,0.176022,0.434398,0.812796,0.804324,0.833979,0.700198,120_before,before
GOOG,1/29/15 16:30,1.503889408,0.50918844,0.475904717,0.345372601,0.375233261,0.18939377,0.384316051,0.627742895,0.627742895,0.627742895,0.160331,0.117835,0.142364,0.539979,0.268464,0.827336,0,0.006342,0.439114,0.784273,0.881932,0.867399,0.732476,120_before,before
GOOG,10/27/16 16:30,0.994259426,0.71663325,0.385582769,0.422210724,0.332637941,0.296563653,0.372528328,0.32234935,0.32234935,0.32234935,0.14994,0.080572,0.132244,0.590253,0.511648,0.744409,0,0.008484,0.434565,0.843955,0.722907,0.81844,0.66137,120_before,before
GOOG,1/26/17 16:30,1.364045942,0.987192007,0.729557823,0.320990552,0.29953297,0.205345811,0.236196849,0.48658977,0.48658977,0.48658977,0.154074,0.083274,0.142008,0.561753,0.525136,0,0,0.715198,0.505265,0.795486,0.703881,0.811289,0.623917,120_before,before
GOOG,7/17/14 16:30,0.938982598,0.916882756,0.693792611,0.305345433,0.373470213,0.126686432,0.216733684,0.320984371,0.320984371,0.320984371,0.167891,0.132342,0.154976,0.598813,0.26478,0.780581,0,0.227338,0.416604,0.826919,0.865659,0.898838,0.686855,120_before,before
GOOG,10/16/14 16:30,1.634681529,1.623521548,1.16886439,0.385712098,0.43984395,0.320936131,0.703622571,0.838074287,0.838074287,0.838074287,0.155658,0.113936,0.130888,0.550131,0.261946,0.771448,0,0.383283,0.339938,0.769022,0.906646,0.878375,0.764073,120_before,before
GOOG,2/1/16 16:30,1.920410093,0.8061085,0.523767455,0.319249435,0.276990753,0.450449944,0.395885943,0.363669596,0.363669596,0.363669596,0.157806,0.082109,0.135156,0.612856,0.26859,0.807592,0,0.221638,0.496102,0.846018,0.764146,0.841586,0.692347,120_before,before
GOOG,10/18/12 04:30,0.733791288,0.30421403,0.282841609,0.252156698,0.220386025,0.96778262,0.736956572,1.27958815,2.728497536,2.551454399,0.167647,0.121732,0.151368,0.551907,0.286201,0.774496,0,0.438276,0.47455,0.900146,0.904676,0.948832,0.694612,60_after,after
GOOG,4/23/15 16:30,1.393086704,1.256033691,0.918444264,0.210544268,0.065992424,0.082643814,0.161453955,0.216807265,0.216807265,0.216807265,0.16158,0.438143,0.126132,0.547954,0.487448,0.751664,0,0.113538,0.39458,0.815039,0.902993,0.850914,0.758053,120_before,before
GOOG,4/16/14 16:30,1.798273211,1.47090156,1.28567902,0.349046638,0.227043388,0.326721135,0.354432943,0.50589937,0.50589937,0.50589937,0.187538,0.126705,0.148507,0.239202,0.497987,0.807745,0,0.428172,0.425812,0.80634,0.818571,0.889469,0.611964,120_before,before
GOOG,7/18/13 16:30,2.96839411,1.790950835,1.210959853,0.361839806,0.26688949,0.798135327,1.122167149,2.130852835,1.581055132,3.070250245,0.169869,0.100022,0.132857,0.577279,0.516956,0.808352,0,0.480019,0.463501,0.793436,0.864186,0.86253,0.701801,120_after,after
GOOG,10/13/11 16:30,0.991595356,0.907982721,1.0387006,1.135110861,0.990292886,1.186279394,0.938562201,1.692185715,1.819573781,1.941528223,0.186569,0.130323,0.16286,0.22915,0.274725,0.755491,0,0.302142,0.571463,0.814284,0.918291,0.936151,0.62316,120_after,after
GOOG,7/28/16 16:30,0.848893661,0.759382851,0.618714604,0.151763559,0.147657712,0.133397901,0.119065808,0.813432802,0.813432802,0.813432802,0.155753,0.102177,0.131519,0.587404,0.266313,0,0,0.663031,0.433168,0.869921,0.861075,0.909288,0.708571,120_before,before
GOOG,4/12/12 16:30,3.136868586,1.239967079,0.98804756,0.173829813,0.062837632,1.956302635,4.353050794,2.949748608,2.421047705,2.812587896,0.162609,0.115123,0.161544,0.591007,0.254756,0.781269,0,0.224887,0.581843,0.864484,0.90473,0.900479,0.690704,10_after,after
GOOG,1/22/13 16:30,0.955116196,0.899723863,0.62677502,0.458456844,0.472646591,0.861981003,1.183891475,2.769766528,2.309687463,1.834611393,0.158134,0.120232,0.129219,0.639551,0.523196,0.815103,0,0.096194,0.51524,0.86924,0.958343,0.933662,0.76338,30_after,after
GOOG,7/19/12 16:30,0.887370958,0.785212338,0.95289298,1.155644186,0.736831053,0.816631436,1.508919967,1.659717503,3.49229097,3.54112782,0.177284,0.134054,0.132298,0.575894,0.24886,0.831005,0,0.369256,0.399708,0.87613,0.878008,0.886863,0.702004,120_after,after
HBAN,1/16/14 10:00,0.015225423,0.014122327,0.013126266,0.006146363,0.006123724,0,0,0,0,0,0.150315,0.148973,0.167209,0.214698,0.527816,0.711704,0,0.347763,0.568177,0.854812,0.894248,0.863634,0.796533,120_before,before
HBAN,1/17/13 10:00,0.079840463,0.091268822,0.03713203,0.011352924,0.006123724,0.003535534,0.010219806,0.037710682,0.029648054,0.026502727,0.156073,0.127494,0.145854,0.603997,0.511648,0.658425,0,0.374358,0.648762,0.870185,0.848786,0.879213,0.739697,60_before,before
HBAN,1/25/16 09:00,0.012793605,0.015296022,0.011536113,0.008498366,0.005,0,0,0,0,0,0.155302,0.108834,0.115622,0.598978,0.259478,0.477946,0.023991,0,0.573374,0.747134,0.848473,0.626163,0.526923,60_before,before
HBAN,10/22/15 10:00,0.016920376,0.015730741,0.004857155,0.005868939,0.005477226,0,0,0,0,0,0.162474,0.10452,0.132722,0.58202,0.264905,0.69562,0,0.094502,0.524864,0.887557,0.816253,0.745306,0.702892,120_before,before
